date,gender,nation,jerk,born,bweight,pid,snatch,snatch3,snatch1,snatch2,rank_s,total,rank_cj,name,jerk1,rank,jerk3,jerk2,category,event
09.2010,W,TUR,121,29.10.1983,47.88,0,93,* 99,90,93,1,214,1,TAYLAN Nurcan,112,1,121,116,48,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS
09.2010,W,TUR,115,03.03.1988,47.72,1,90,* 93,87,90,2,205,3,OZKAN KONAK Sibel,110,2,*119,115,48,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS
09.2010,W,CHN,116,29.01.1993,47.83,2,88,88,82,86,3,204,2,TIAN Yuan,106,3,116,113,48,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS
09.2010,W,THA,103,13.01.1984,47.71,3,83,* 86,81,83,4,186,5,BUNPHITHAK Pramsiri,*103,4,*105,103,48,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS
09.2010,W,TPE,105,04.01.1982,47.08,4,80,* 82,77,80,5,185,4,CHEN Wei-Ling,98,5,105,102,48,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS
09.2010,W,KOR,100,07.12.1986,47.94,5,80,* 84,80,* 84,7,180,8,IM Jyoung Hwa,100,6,*104,*104,48,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS
09.2010,W,POL,96,19.02.1988,47.87,6,80,* 83,80,* 83,6,176,9,KARPINSKA Marzena,* 93,7,96,93,48,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS
09.2010,W,PRK,100,12.06.1991,47.40,7,75,* 80,* 75,75,11,175,7,RYANG Chun Hwa,*100,8,100,*100,48,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS
09.2010,W,THA,100,13.01.1989,47.20,8,74,* 78,* 74,74,14,174,6,KHAMSRI Panida,100,9,*104,*104,48,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS
09.2010,W,MEX,95,08.02.1985,47.87,9,76,* 79,76,* 78,10,171,11,VALENCIA HERNANDEZ Carolina,95,10,* 98,* 98,48,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS
09.2010,W,ALB,90,28.07.1973,47.94,10,80,80,73,77,8,170,16,BRAHJA Shqiponje,85,11,* 93,90,48,78th MEN's and 21st WOMEN's WORLD CHAMPIONSHIPS
