date,gender,nation,jerk,born,bweight,pid,snatch,snatch3,snatch1,snatch2,rank_s,total,rank_cj,name,jerk1,rank,jerk3,jerk2,category,event
11.2008,W,THA,103,17.01.1984,47.60,0,80,* 81,78,80,1,183,1,LAOSIRIKUL Pensiri,*100,1,103,100,48,1st FISU WORLD UNIVERSITY CHAMPIONSHIPS
11.2008,W,THA,102,13.01.1984,47.53,1,78,* 80,75,78,2,180,2,BUNPHITHAK Pramsiri,95,2,102,100,48,1st FISU WORLD UNIVERSITY CHAMPIONSHIPS
11.2008,W,TUR,93,25.01.1987,46.76,2,71,71,* 69,69,4,164,3,KARAGOZ Nurdan,89,3,93,91,48,1st FISU WORLD UNIVERSITY CHAMPIONSHIPS
11.2008,W,TPE,91,24.12.1985,47.76,3,73,73,68,71,3,164,4,HU Yu-Ju,88,4,* 93,91,48,1st FISU WORLD UNIVERSITY CHAMPIONSHIPS
11.2008,W,USA,78,07.06.1980,47.88,4,65,* 67,62,65,5,143,5,VAUGHN Jodi,75,5,* 80,78,48,1st FISU WORLD UNIVERSITY CHAMPIONSHIPS
11.2008,W,ITA,76,08.07.1981,47.25,5,58,* 61,58,* 61,6,134,6,RICCI Mariateresa,* 73,6,76,73,48,1st FISU WORLD UNIVERSITY CHAMPIONSHIPS
11.2008,W,POL,70,26.06.1985,47.99,6,56,* 62,* 56,56,7,126,7,KARCZEWSKA Paulina,65,7,* 80,70,48,1st FISU WORLD UNIVERSITY CHAMPIONSHIPS
11.2008,W,GRE,69,16.05.1989,47.15,7,53,53,47,51,8,122,8,POLYCHRONIADI Christina,63,8,69,66,48,1st FISU WORLD UNIVERSITY CHAMPIONSHIPS
11.2008,W,HUN,69,19.10.1985,47.85,8,51,51,47,* 51,9,120,9,ADAM Monika,63,9,69,66,48,1st FISU WORLD UNIVERSITY CHAMPIONSHIPS
11.2008,W,TPE,94,03.07.1988,52.73,9,82,82,75,79,1,176,2,LIN Yen-Chiao,90,1,*101,94,53,1st FISU WORLD UNIVERSITY CHAMPIONSHIPS
11.2008,W,POL,101,06.11.1986,52.29,10,72,* 76,72,* 76,3,173,1,ROWINSKA Malwina,95,2,101,98,53,1st FISU WORLD UNIVERSITY CHAMPIONSHIPS
11.2008,W,TUR,94,15.10.1984,52.93,11,76,76,71,* 75,2,170,3,KAYA Ozlem,91,3,94,* 94,53,1st FISU WORLD UNIVERSITY CHAMPIONSHIPS
11.2008,W,GRE,91,08.01.1982,52.76,12,66,66,60,64,6,157,4,FILANDRIANOU Christina,87,4,91,* 91,53,1st FISU WORLD UNIVERSITY CHAMPIONSHIPS
11.2008,W,CAN,82,25.05.1984,52.76,13,70,70,* 67,67,4,152,6,DENSMORE Rosemary,* 82,5,* 85,82,53,1st FISU WORLD UNIVERSITY CHAMPIONSHIPS
11.2008,W,BEL,82,09.01.1986,52.62,14,65,65,59,63,7,147,5,De COSTER Sarah,78,6,* 85,82,53,1st FISU WORLD UNIVERSITY CHAMPIONSHIPS
